	Datum	Messung	Uhrzeit	Kommentar	p_Probe_Ist / bar	I_Ist / mA	U_ges / mV	U_Nadel / mV	U_ges-Th_U	U_Nadel-Th_U	R_ges / mOhm*cm²	R_bulk / mOhm*cm²	Anpressfläche / cm²	p_Ist / bar	p_Kraftsensor / ?	Weg Bürster	Kraftsensor Poly	Probendicke Poly	Kraftsensor	Probendicke	U_ges 1	U_Nadel 1	U_ges 2	U_Nadel 2	Diff_U_ges/2	Diff_U_Nadel/2	Relais	Unnamed: 26	p_Probe_Ist_rounded / bar	cycle	Contact Resistance / mOhm*cm²	Contact Resistance Error / mOhm*cm²	Contact Resistance / mOhm*cm² - gemittelt	Gesamtwiderstand / mOhm*cm²	Gesamtwiderstand / mOhm*cm² - gemittelt	Gesamtwiderstand Error/ mOhm*cm²
0	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:18:46	Referenz I (60 Zyklen)	0.987408	499.6	3.279996	3.280457	3.235825	3.233717	27.245760999999998	27.249592	4.15	0.209101	-5428.118897	2453.922891	0.0	0.0	-59.536246999999996	17099.651563	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		1.0	1	-0.18537070976781322	0.03253218524468888	-0.09853291261440056	26.878850580464373	26.8708246747712	0.005507155212077953
1	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:18:50	Referenz I (60 Zyklen)	1.002694	998.0	6.508215	6.515265	6.464044	6.4685239999999995	27.063219	27.092534000000004	4.15	0.211981	-5428.807378	2462.2403879999997	0.0	0.0	-59.544699	16921.752409	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		1.0	1	-0.10649615831663439	0.03253218524468888	-0.09853291261440056	26.879541683366735	26.8708246747712	0.005507155212077953
2	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:18:53	Referenz I (60 Zyklen)	1.003627	1498.0	9.738215	9.743486	9.694044	9.696746000000001	26.978365999999998	26.992967999999998	4.15	0.21217800000000003	-5426.867114	2462.158118	0.0	0.0	-59.520881	16923.512045	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		1.0	1	-0.06848580240320246	0.03253218524468888	-0.09853291261440056	26.855996395193593	26.8708246747712	0.005507155212077953
3	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:18:56	Referenz I (60 Zyklen)	1.003752	1997.0	12.973619	12.961958000000001	12.929449	12.915218	26.960701	26.936467999999998	4.15	0.21220100000000003	-5425.67792	2462.0330670000003	0.0	0.0	-59.506283999999994	16926.186691	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		1.0	1	-0.03377897996995216	0.03253218524468888	-0.09853291261440056	26.868910040060094	26.8708246747712	0.005507155212077953
4	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:18:59	Referenz I (60 Zyklen)	1.936061	499.6	2.6193169999999997	2.612466	2.5751470000000003	2.565725	21.757741	21.700825	4.15	0.409288	-5246.23478	2466.291363	0.0	0.0	-57.31353000000001	16835.107941	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		2.0	1	-0.15499611689351234	0.02655248650703235	-0.09030171517568464	21.390832766212974	21.156701569648632	0.08034255766833824
5	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:04	Referenz I (60 Zyklen)	2.0189779999999997	998.0	5.124334999999999	5.134283	5.080164	5.087543	21.308606	21.349975	4.15	0.42685100000000004	-5227.833565	2474.819474	0.0	0.0	-57.089765	16652.704061	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		2.0	1	-0.11252226953907751	0.02655248650703235	-0.09030171517568464	21.124930460921846	21.156701569648632	0.08034255766833824
6	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:07	Referenz I (60 Zyklen)	2.035089	1498.0	7.653136999999999	7.641739	7.608966000000001	7.5949990000000005	21.201948	21.170372	4.15	0.43023999999999996	-5230.211954	2474.819474	0.0	0.0	-57.118676	16652.704061	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		2.0	1	-0.04539664753004047	0.02655248650703235	-0.09030171517568464	21.07957870493992	21.156701569648632	0.08034255766833824
7	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:10	Referenz I (60 Zyklen)	2.0394900000000002	1997.0	10.164613000000001	10.166919	10.120442	10.120178	21.123256	21.128048	4.15	0.43120699999999995	-5226.268836	2474.9461699999997	0.0	0.0	-57.070747	16649.994221	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		2.0	1	-0.048291826740108235	0.02655248650703235	-0.09030171517568464	21.031464346519783	21.156701569648632	0.08034255766833824
8	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:14	Referenz I (60 Zyklen)	3.0366619999999998	499.6	2.149899	2.148317	2.105728	2.1015770000000003	17.858445	17.84531	4.15	0.642037	-5006.393088000001	2522.9046949999997	0.0	0.0	-54.41262	15624.231188999998	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		3.0	1	-0.1768871857485994	0.03073333091651876	-0.094364794694481	17.491535628502803	17.485934910611036	0.007749055948859004
9	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:18	Referenz I (60 Zyklen)	3.0295240000000003	998.0	4.253686	4.2581	4.209515000000001	4.21136	17.688173000000003	17.706529	4.15	0.6404850000000001	-5003.8895219999995	2531.427882	0.0	0.0	-54.382516	15441.932619	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		3.0	1	-0.10101637875751202	0.03073333091651876	-0.094364794694481	17.504496242484976	17.485934910611036	0.007749055948859004
10	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:21	Referenz I (60 Zyklen)	3.035792	1498.0	6.353455	6.356683	6.309284	6.309943	17.601360999999997	17.610304	4.15	0.641803	-5006.5808560000005	2531.307768	0.0	0.0	-54.414878	15444.501691	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		3.0	1	-0.06565647263017205	0.03073333091651876	-0.094364794694481	17.478991054739655	17.485934910611036	0.007749055948859004
11	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:25	Referenz I (60 Zyklen)	3.037611	1998.0	8.454411	8.442881	8.41024	8.396141	17.560463000000002	17.536514999999998	4.15	0.642227	-5005.704608	2531.301186	0.0	0.0	-54.404341	15444.642463	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		3.0	1	-0.03389914164164054	0.03073333091651876	-0.094364794694481	17.468716716716717	17.485934910611036	0.007749055948859004
12	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:28	Referenz I (60 Zyklen)	5.030558999999999	499.6	1.7320659999999999	1.739841	1.6878959999999998	1.6931	14.387660999999998	14.452239000000002	4.15	1.0635459999999999	-4593.993042	2571.0376929999998	0.0	0.0	-49.501445000000004	14594.736425	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		5.0	1	-0.21574279863891288	0.03900372905876961	-0.10050370800892305	14.020753402722177	14.046839333982154	0.01050665397155063
13	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:32	Referenz I (60 Zyklen)	5.030419	998.0	3.428233	3.422831	3.384062	3.376091	14.255679	14.233214000000002	4.15	1.063532	-4595.370004	2579.7040420000003	0.0	0.0	-49.517686	14409.375846	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		5.0	1	-0.08060634869739491	0.03900372905876961	-0.10050370800892305	14.072001302605212	14.046839333982154	0.01050665397155063
14	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:36	Referenz I (60 Zyklen)	5.021586	1498.0	5.115572	5.1125419999999995	5.071401	5.065801	14.171979	14.163583	4.15	1.061609	-4594.18081	2579.649743	0.0	0.0	-49.503659999999996	14410.537209	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		5.0	1	-0.05698704405874366	0.03900372905876961	-0.10050370800892305	14.049608911882512	14.046839333982154	0.01050665397155063
15	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:39	Referenz I (60 Zyklen)	5.019735	1998.0	6.806074000000001	6.808775	6.761903	6.762035000000001	14.13674	14.142351000000001	4.15	1.0610959999999998	-4599.751246	2579.618481	0.0	0.0	-49.569369	14411.205872999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		5.0	1	-0.04867864064064076	0.03900372905876961	-0.10050370800892305	14.04499371871872	14.046839333982154	0.01050665397155063
16	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:42	Referenz I (60 Zyklen)	6.028869	499.6	1.602276	1.593053	1.5581049999999999	1.5463120000000001	13.30954	13.232922	4.15	1.2746	-4382.817171	2599.452201	0.0	0.0	-47.022725	13986.991468	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		6.0	1	-0.14514819975980764	0.0218784271656421	-0.08566810236142652	12.942625600480385	12.894155295277148	0.017599972606550857
17	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:47	Referenz I (60 Zyklen)	6.029507	998.0	3.145725	3.144737	3.101555	3.0979970000000003	13.080922	13.076813000000001	4.15	1.274701	-4385.070381	2608.240316	0.0	0.0	-47.049046999999995	13799.026477000001	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		6.0	1	-0.08978262725451014	0.0218784271656421	-0.08566810236142652	12.897247745490981	12.894155295277148	0.017599972606550857
18	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:50	Referenz I (60 Zyklen)	6.025215	1498.0	4.6905589999999995	4.691876000000001	4.646388	4.645136	12.994538	12.998189	4.15	1.273794	-4385.320738	2608.158046	0.0	0.0	-47.051972	13800.786119	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		6.0	1	-0.06300965353804955	0.0218784271656421	-0.08566810236142652	12.872169692923901	12.894155295277148	0.017599972606550857
19	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:53	Referenz I (60 Zyklen)	6.025884	1997.0	6.234667	6.233547	6.190497	6.186807	12.956369	12.954042	4.15	1.273929	-4388.387607	2608.1909539999997	0.0	0.0	-47.087804	13800.082262	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		6.0	1	-0.04473192889333877	0.0218784271656421	-0.08566810236142652	12.864578142213322	12.894155295277148	0.017599972606550857
20	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:19:56	Referenz I (60 Zyklen)	9.021646	499.6	1.333209	1.3274110000000001	1.289038	1.280671	11.074491	11.026330999999999	4.15	1.907309	-3760.054858	2681.390227	0.0	0.0	-39.847567	12234.456371	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		9.0	1	-0.1593747674139312	0.024337441641312886	-0.0923458026389532	10.707581465172137	10.672009144722093	0.013532044587207574
21	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:01	Referenz I (60 Zyklen)	9.020572999999999	998.0	2.612136	2.612927	2.567965	2.5661869999999998	10.862089	10.865377	4.15	1.907046	-3758.052004	2690.388974	0.0	0.0	-39.824804	12041.986264	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		9.0	1	-0.09348271342685432	0.024337441641312886	-0.0923458026389532	10.678411573146292	10.672009144722093	0.013532044587207574
22	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:04	Referenz I (60 Zyklen)	9.015939	1498.0	3.889614	3.896203	3.845444	3.8494629999999996	10.775634	10.793886	4.15	1.906096	-3759.1160200000004	2690.347839	0.0	0.0	-39.836896	12042.866087	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		9.0	1	-0.07030995594125411	0.024337441641312886	-0.0923458026389532	10.653266088117492	10.672009144722093	0.013532044587207574
23	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:07	Referenz I (60 Zyklen)	9.013062	1998.0	5.17098	5.17131	5.126809	5.124569	10.740524	10.741209	4.15	1.905425	-3762.18289	2690.31164	0.0	0.0	-39.871755	12043.640331999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		9.0	1	-0.04621577377377317	0.024337441641312886	-0.0923458026389532	10.648777452452453	10.672009144722093	0.013532044587207574
24	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:11	Referenz I (60 Zyklen)	10.027255	499.6	1.2613299999999998	1.266601	1.217159	1.21986	10.47742	10.521202	4.15	2.1198799999999998	-3549.880389	2712.6809989999997	0.0	0.0	-37.469389	11565.192308	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		10.0	1	-0.2053469467574054	0.034603773393504934	-0.10445939418122063	10.11050810648519	10.122033211637559	0.012590024304312289
25	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:15	Referenz I (60 Zyklen)	10.009309	998.0	2.486958	2.4865619999999997	2.442787	2.439822	10.341558000000001	10.339914	4.15	2.116	-3551.132172	2721.780124	0.0	0.0	-37.483491	11370.575262999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		10.0	1	-0.09101609318637216	0.034603773393504934	-0.10445939418122063	10.157881813627256	10.122033211637559	0.012590024304312289
26	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:18	Referenz I (60 Zyklen)	10.018235	1498.0	3.696972	3.7036260000000003	3.652801	3.656885	10.241944	10.260378	4.15	2.1179759999999996	-3547.814946	2721.753798	0.0	0.0	-37.446123	11371.138351000001	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		10.0	1	-0.07040123297730272	0.034603773393504934	-0.10445939418122063	10.119575534045394	10.122033211637559	0.012590024304312289
27	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:22	Referenz I (60 Zyklen)	10.023103	1998.0	4.906854	4.911861	4.8626830000000005	4.865121	10.191913000000001	10.202314	4.15	2.119068	-3545.8746810000002	2721.770252	0.0	0.0	-37.424268	11370.786420999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		10.0	1	-0.05107330380380226	0.034603773393504934	-0.10445939418122063	10.100167392392395	10.122033211637559	0.012590024304312289
28	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:25	Referenz I (60 Zyklen)	12.015367999999999	499.6	1.162966	1.1631639999999999	1.118795	1.116423	9.660347	9.661988000000001	4.15	2.54011	-3133.47455	2764.024448	0.0	0.0	-32.818899	10467.030667	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		12.0	1	-0.18427737670136146	0.032343231273811605	-0.0957101669664886	9.293433246597278	9.282756666067023	0.011470537571234868
29	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:29	Referenz I (60 Zyklen)	12.012802	998.0	2.2824560000000003	2.275604	2.238285	2.2288639999999997	9.491174	9.462682000000001	4.15	2.53963	-3134.288209	2773.306228	0.0	0.0	-32.827908	10268.506916	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		12.0	1	-0.07759212725450926	0.032343231273811605	-0.0957101669664886	9.307497745490982	9.282756666067023	0.011470537571234868
30	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:33	Referenz I (60 Zyklen)	12.015773	1498.0	3.3846839999999996	3.406426	3.3405139999999998	3.359686	9.376796	9.437028	4.15	2.540264	-3132.097588	2773.335845	0.0	0.0	-32.803652	10267.873442	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		12.0	1	-0.09130001468624815	0.032343231273811605	-0.0957101669664886	9.254427970627503	9.282756666067023	0.011470537571234868
31	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:36	Referenz I (60 Zyklen)	12.012507000000001	1997.0	4.507666	4.492051999999999	4.463496	4.445312	9.367459	9.33501	4.15	2.539597	-3132.598301	2773.1828219999998	0.0	0.0	-32.809196	10271.146392	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		12.0	1	-0.029671149223835513	0.032343231273811605	-0.0957101669664886	9.27566770155233	9.282756666067023	0.011470537571234868
32	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:39	Referenz I (60 Zyklen)	15.01741	499.6	1.046616	1.047143	1.002445	1.0004030000000002	8.693869	8.698247	4.15	3.174791	-2510.8373030000002	2844.177574	0.0	0.0	-26.009503	8752.671995	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		15.0	1	-0.18564596797437893	0.031245489054318554	-0.09586081305922423	8.326955064051242	8.31827862388155	0.01033959522497932
33	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:44	Referenz I (60 Zyklen)	15.010723	998.0	2.050612	2.049888	2.006442	2.0031470000000002	8.527095	8.524082	4.15	3.1734240000000002	-2505.0165079999997	2853.673279	0.0	0.0	-25.946627	8549.572686	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		15.0	1	-0.09033042885771536	0.031245489054318554	-0.09586081305922423	8.34342114228457	8.31827862388155	0.01033959522497932
34	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:47	Referenz I (60 Zyklen)	15.007954999999999	1498.0	3.04018	3.039192	2.99601	2.992452	8.422395	8.419658	4.15	3.172835	-2509.272573	2853.627207	0.0	0.0	-25.9926	8550.558093000001	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		15.0	1	-0.059815148197595924	0.031245489054318554	-0.09586081305922423	8.300027703604808	8.31827862388155	0.01033959522497932
35	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:50	Referenz I (60 Zyklen)	15.010038	1998.0	4.041476	4.043189	3.9973050000000003	3.9964480000000004	8.394456	8.398014	4.15	3.1733279999999997	-2508.959627	2853.650243	0.0	0.0	-25.989219	8550.065389	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		15.0	1	-0.047651707207206684	0.031245489054318554	-0.09586081305922423	8.302710585585587	8.31827862388155	0.01033959522497932
36	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:53	Referenz I (60 Zyklen)	18.002533	499.6	0.9618899999999999	0.966634	0.9177190000000001	0.9198930000000001	7.99008	8.029483	4.15	3.8057839999999996	-1886.948214	2923.916239	0.0	0.0	-19.348902	7047.178016	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		18.0	1	-0.20315838350680515	0.035121935287200055	-0.10577534941385336	7.6231662329863905	7.6041853011722935	0.008430023175572413
37	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:20:58	Referenz I (60 Zyklen)	18.011087	998.0	1.86917	1.877998	1.8249990000000003	1.8312580000000003	7.7725990000000005	7.809310000000001	4.15	3.80776	-1874.4303739999998	2933.722951	0.0	0.0	-19.216849	6837.426720999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		18.0	1	-0.11019315130260487	0.035121935287200055	-0.10577534941385336	7.588923697394791	7.6041853011722935	0.008430023175572413
38	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:01	Referenz I (60 Zyklen)	17.993467000000003	1498.0	2.792393	2.793381	2.748222	2.746641	7.7359350000000004	7.7386729999999995	4.15	3.804029	-1881.8159	2933.609417	0.0	0.0	-19.294753	6839.85505	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		18.0	1	-0.06255368958611385	0.035121935287200055	-0.10577534941385336	7.613565620827772	7.6041853011722935	0.008430023175572413
39	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:04	Referenz I (60 Zyklen)	17.985395999999998	1997.0	3.6970370000000004	3.698289	3.6528669999999996	3.6515489999999997	7.682877	7.685478	4.15	3.802372	-1886.760446	2933.617644	0.0	0.0	-19.346921	6839.679084	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		18.0	1	-0.04719617325988956	0.035121935287200055	-0.10577534941385336	7.591085653480221	7.6041853011722935	0.008430023175572413
40	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:08	Referenz I (60 Zyklen)	20.004767	499.6	0.918934	0.915113	0.874763	0.868373	7.633260000000001	7.601519000000001	4.15	4.229043	-1468.727184	2973.668878	0.0	0.0	-14.969479000000002	5983.041489	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		20.0	1	-0.16758651160928784	0.02772520664939977	-0.09014322041823264	7.266345976781425	7.221396059163535	0.015260492469770397
41	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:12	Referenz I (60 Zyklen)	19.998764	998.0	1.779041	1.778646	1.7348700000000001	1.7319060000000002	7.397817	7.396172999999999	4.15	4.22801	-1459.714339	2983.651665	0.0	0.0	-14.875827	5769.524205	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		20.0	1	-0.09101711122244405	0.02772520664939977	-0.09014322041823264	7.214138777555111	7.221396059163535	0.015260492469770397
42	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:15	Referenz I (60 Zyklen)	19.992217	1498.0	2.64488	2.643958	2.600709	2.5972180000000002	7.3272710000000005	7.3247160000000004	4.15	4.2266	-1467.1624539999998	2983.661538	0.0	0.0	-14.953218	5769.313046	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		20.0	1	-0.05990728237650167	0.02772520664939977	-0.09014322041823264	7.204901435246997	7.221396059163535	0.015260492469770397
43	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:19	Referenz I (60 Zyklen)	19.988454	1997.0	3.50894	3.5052510000000003	3.4647699999999997	3.458511	7.291989	7.284322	4.15	4.225692	-1467.850935	2983.572685	0.0	0.0	-14.960372	5771.213479999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		20.0	1	-0.042061976464697004	0.02772520664939977	-0.09014322041823264	7.200198047070606	7.221396059163535	0.015260492469770397
44	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:22	Referenz I (60 Zyklen)	20.979761	499.6	0.8932399999999999	0.8977200000000001	0.8490690000000001	0.85098	7.419825	7.457039999999999	4.15	4.435269	-1270.569769	3004.887517	0.0	0.0	-12.91735	5315.320256	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		21.0	1	-0.20206248398718918	0.03391691749428765	-0.10180073387085076	7.052915032025621	7.039567032258297	0.008323804864611864
45	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:26	Referenz I (60 Zyklen)	20.981270000000002	998.0	1.740763	1.734504	1.6965919999999999	1.687764	7.238644	7.212617	4.15	4.4357489999999995	-1257.6138039999998	3014.990429	0.0	0.0	-12.783678	5099.233663	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		21.0	1	-0.07882513326653307	0.03391691749428765	-0.10180073387085076	7.054966733466934	7.039567032258297	0.008323804864611864
46	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:30	Referenz I (60 Zyklen)	20.977475	1498.0	2.580446	2.5897360000000003	2.536275	2.542996	7.148766	7.174502	4.15	4.434888	-1261.807281	3015.0052379999997	0.0	0.0	-12.826937	5098.916924	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		21.0	1	-0.0740529859813086	0.03391691749428765	-0.10180073387085076	7.026396028037383	7.039567032258297	0.008323804864611864
47	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:33	Referenz I (60 Zyklen)	20.970881	1997.0	3.424149	3.430276	3.379978	3.3835349999999997	7.115782	7.128514999999999	4.15	4.433326	-1260.492907	3014.901576	0.0	0.0	-12.813378	5101.134099	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		21.0	1	-0.05226233224837218	0.03391691749428765	-0.10180073387085076	7.023990335503255	7.039567032258297	0.008323804864611864
48	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:36	Referenz I (60 Zyklen)	24.003307999999997	499.6	0.8365799999999999	0.8400719999999999	0.792409	0.7933319999999999	6.949172999999999	6.978178999999999	4.15	5.074372	-635.6022690000001	3081.513415	0.0	0.0	-6.436433999999999	3676.403839	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		24.0	1	-0.19795924579663682	0.0345532621987022	-0.0988661203302933	6.582260508406725	6.578950759339413	0.002026890278346262
49	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:41	Referenz I (60 Zyklen)	23.997103	998.0	1.626785	1.627773	1.582614	1.581033	6.764686	6.768796000000001	4.15	5.073366	-627.027548	3091.7759579999997	0.0	0.0	-6.349875	3456.902983	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		24.0	1	-0.0938929398797601	0.0345532621987022	-0.0988661203302933	6.581010120240481	6.578950759339413	0.002026890278346262
50	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:44	Referenz I (60 Zyklen)	23.981317999999998	1498.0	2.419098	2.416067	2.374927	2.369327	6.701772999999999	6.693377000000001	4.15	5.069792	-628.780046	3091.710141	0.0	0.0	-6.367564	3458.3107170000003	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		24.0	1	-0.05698654739652831	0.0345532621987022	-0.0988661203302933	6.579403905206944	6.578950759339413	0.002026890278346262
51	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:47	Referenz I (60 Zyklen)	23.970541	1998.0	3.208776	3.209501	3.164605	3.16276	6.664875	6.66638	4.15	5.067629	-636.228162	3091.659132	0.0	0.0	-6.442753	3459.401711	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		24.0	1	-0.046625748248247945	0.0345532621987022	-0.0988661203302933	6.573128503503504	6.578950759339413	0.002026890278346262
52	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:50	Referenz I (60 Zyklen)	26.950569	499.6	0.8003439999999999	0.778932	0.756173	0.732192	6.648175	6.470313	4.15	5.697451999999999	-21.289146	3158.104941	0.0	0.0	-0.297283	2038.2225899999999	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		27.0	1	-0.0945260456365089	0.014452200090428958	-0.07108072484801786	6.281260908726982	6.2284193003039645	0.018303980796261554
53	24.06.2020	   o. Nadel Referenz I (60 Zyklen)	15:21:55	Referenz I (60 Zyklen)	26.988079	998.0	1.5406090000000001	1.5422559999999998	1.4964389999999999	1.495516	6.4063419999999995	6.413191	4.15	5.705724	-1.260597	3168.670269	0.0	0.0	-0.099205	1812.2456149999998	-6.350103	-6.3537930000000005	6.438445	6.447273	0.044170999999999995	0.04674	0.0		27.0	1	-0.09526190781563137	0.014452200090428958	-0.07108072484801786	6.222667184368738	6.2284193003039645	0.018303980796261554
