Datum	Uhrzeit	Kommentar	p_Probe_Ist / bar	I_Ist / mA	U_ges / mV	U_Nadel / mV	U_ges-Th_U	U_Nadel-Th_U	R_ges / mOhm*cm²	R_bulk / mOhm*cm²	Anpressfläche / cm²	p_Ist / bar	p_Kraftsensor / ?	Weg Bürster	Kraftsensor Poly	Probendicke Poly	Kraftsensor	Probendicke	U_ges 1	U_Nadel 1	U_ges 2	U_Nadel 2	Diff_U_ges/2	Diff_U_Nadel/2	Relais	
06.07.2020	13:37:02	Messung I (5 Zyklen)	21,028207	999,000000	21,116098	0,049604	21,040414	0,047429	47,558779	0,111720	2,250000	2,410168	-3287,819480	2686,295194	0,000000	0,000000	-34,533339	12129,546268	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:05	Messung I (5 Zyklen)	21,013866	1498,000000	31,556353	0,049538	31,480670	0,047364	47,397727	0,074406	2,250000	2,408517	-3292,200723	2686,224441	0,000000	0,000000	-34,582164	12131,059564	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:08	Messung I (5 Zyklen)	21,013435	1998,000000	41,980697	0,048286	41,905013	0,046112	47,275560	0,054376	2,250000	2,408642	-3294,516522	2686,242541	0,000000	0,000000	-34,607975	12130,672441	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:12	Messung I (5 Zyklen)	24,014040	499,700000	9,657706	0,047495	9,582022	0,045321	43,485767	0,213857	2,250000	2,752432	-2944,017082	2734,015407	0,000000	0,000000	-30,729058	11108,880366	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:16	Messung I (5 Zyklen)	24,025513	999,000000	19,163243	0,045058	19,087559	0,042883	43,160458	0,101481	2,250000	2,753888	-2937,069683	2743,058594	0,000000	0,000000	-30,652725	10915,459766	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:19	Messung I (5 Zyklen)	24,022644	1498,000000	28,617610	0,052502	28,541926	0,050328	42,983726	0,078859	2,250000	2,753339	-2939,823607	2743,012523	0,000000	0,000000	-30,682981	10916,445170	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:23	Messung I (5 Zyklen)	24,007701	1998,000000	38,065478	0,042883	37,989794	0,040709	42,866529	0,048292	2,250000	2,751916	-2941,325747	2743,032267	0,000000	0,000000	-30,699485	10916,022854	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:26	Messung I (5 Zyklen)	27,027244	499,700000	8,878173	0,045453	8,802489	0,043279	39,975764	0,204661	2,250000	3,097823	-2600,903149	2777,325974	0,000000	0,000000	-26,984197	10182,530384	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:30	Messung I (5 Zyklen)	27,021479	998,000000	17,611488	0,048615	17,535804	0,046441	39,705259	0,109604	2,250000	3,097064	-2591,577359	2786,533714	0,000000	0,000000	-26,883115	9985,590245	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:37:34	Messung I (5 Zyklen)	27,018524	1498,000000	26,302786	0,041236	26,227102	0,039062	39,506855	0,061937	2,250000	3,096860	-2598,587349	2786,426762	0,000000	0,000000	-26,959093	9987,877791	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
