Datum	Uhrzeit	Kommentar	p_Probe_Ist / bar	I_Ist / mA	U_ges / mV	U_Nadel / mV	U_ges-Th_U	U_Nadel-Th_U	R_ges / mOhm*cm²	R_bulk / mOhm*cm²	Anpressfläche / cm²	p_Ist / bar	p_Kraftsensor / ?	Weg Bürster	Kraftsensor Poly	Probendicke Poly	Kraftsensor	Probendicke	U_ges 1	U_Nadel 1	U_ges 2	U_Nadel 2	Diff_U_ges/2	Diff_U_Nadel/2	Relais	
06.07.2020	13:39:45	Messung I (5 Zyklen)	15,014000	998,000000	28,097458	0,045387	28,021774	0,043213	63,345972	0,102326	2,250000	1,720955	-3953,830956	2610,211513	0,000000	0,000000	-42,059214	13756,865441	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:39:48	Messung I (5 Zyklen)	15,006944	1498,000000	41,984452	0,045124	41,908768	0,042949	63,060759	0,067776	2,250000	1,720096	-3957,586307	2610,185187	0,000000	0,000000	-42,102259	13757,428527	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:39:52	Messung I (5 Zyklen)	15,014659	1998,000000	55,806881	0,047298	55,731197	0,045124	62,845587	0,053263	2,250000	1,720984	-3953,518011	2610,106207	0,000000	0,000000	-42,055628	13759,117784	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:39:55	Messung I (5 Zyklen)	18,032430	499,700000	12,459201	0,043345	12,383517	0,041171	56,100066	0,195168	2,250000	2,066761	-3617,914829	2645,910272	0,000000	0,000000	-38,236900	12993,320950	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:39:59	Messung I (5 Zyklen)	18,034237	998,000000	24,702604	0,046112	24,626920	0,043938	55,692244	0,103959	2,250000	2,067076	-3613,220641	2654,800414	0,000000	0,000000	-38,183873	12803,173761	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:40:03	Messung I (5 Zyklen)	18,034351	1498,000000	36,926609	0,043081	36,850925	0,040907	55,463866	0,064708	2,250000	2,067109	-3614,347246	2654,703335	0,000000	0,000000	-38,196598	12805,250142	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:40:06	Messung I (5 Zyklen)	18,044935	1998,000000	49,084844	0,050065	49,009160	0,047891	55,275725	0,056379	2,250000	2,068253	-3617,539294	2654,698399	0,000000	0,000000	-38,232657	12805,355721	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:40:09	Messung I (5 Zyklen)	20,045552	499,700000	11,557455	0,040314	11,481771	0,038140	52,039769	0,181522	2,250000	2,297598	-3402,670632	2664,159499	0,000000	0,000000	-35,816161	12602,996549	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:40:14	Messung I (5 Zyklen)	20,023466	998,000000	22,936330	0,049274	22,860646	0,047100	51,710163	0,111089	2,250000	2,295198	-3398,164211	2673,112171	0,000000	0,000000	-35,765712	12411,511935	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:40:17	Messung I (5 Zyklen)	20,038697	1498,000000	34,262332	0,044596	34,186649	0,042422	51,462115	0,066984	2,250000	2,296861	-3394,408860	2672,983829	0,000000	0,000000	-35,723678	12414,256982	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
